id,text,stance,Novelty_Quora,Emotion_Label,com_femotion
1.25E+18,you may want to delete that tweet hydroxychloroquine is not effective against covid19,1,0,1,0
1.25E+18,fuck the hydroxychloroquineandazithromycin cures you irresponsible fkg asshole partisan hacks  ap is rooting for dead bodies  covid19,2,1,1,1
1.25E+18,laura ingraham ought to swallow a pack of hydroxychloroquine on the air with a coronavirus chaser and encourage her magat viewers to do the same,1,0,1,0
1.25E+18,nevada governor and others getting sued for wrongful death rt not letting doctors prescribe hydroxychloroquine  interview local attorney discusses nevadas medication ban in covid19 treatment ,2,1,1,1
1.25E+18,20 seconds 20 minutes 20 hours 20 days 20 months 20 years there will never be a long enough time for ladydonaldjmacbethtrump to wash away the blood on his hands hydrochloroquine proves fatal to some covid19 patients he was told it wouldnt work,1,1,1,1
1.25E+18,if she would of been given hydroxy chloroquine and azrithomyicin when first diagnosed with the china virus  she may not of needed a ventilator,2,1,1,1
1.25E+18,a cure for covid19 found hydroxychloroquine and,2,1,1,1
1.25E+18,if any of this is true i know its the daily mail then i can see why fox newstrump dropped the hydroxychloroquine stuff so fast,1,1,1,0
1.25E+18,evidence on hydroxychloroquine and azithromycin in treatment of covid19 as well as info on safetyside effectsi intend to update this document daily as new evidence surfacesccpvirus,2,1,1,1
1.25E+18,saveslives azithromycin with hydroxychloroquine or chloroquine as some us medical centers are now recommending to treat covid19 is successful and saves lives democrats are losing their minds to tell people that this medication does not work or has bad side effects china,2,1,0,1
1.25E+18,in a new statement hhs spox caitlin oakley says dr bright requested an eua from the fda for donations of chloroquine by bayer amp sandoz to the strategic national stockpile for use on covid19 patients making it available for use in combating coronavirus,2,1,1,1
1.25E+18,hydroxychloroquine takes another hit in failed smallscale covid19 study,1,0,1,0
1.25E+18,why not it works and has saved lives democrats only fight it because they hate trump dems care nothing about you and i survey shows overwhelming majority of doctors would prescribe hydroxychloroquine to a family member with wuhan coronavirus ,2,1,1,1
1.25E+18,they take hydroychloroquine,2,1,1,1
1.25E+18,how about a doctor that has been prescribing hydroxychloroquine for decades saying it is safe amp there are signs it maybe be acting as a prophylactic for covid19 is it okay for us to believe him okay just checking,2,1,1,1
1.25E+18,thanks jesus subject  green light for hydroxychloroquine 1 it is 100000 death of anyway giving seriously ill patients a great chance the website is chinese translating 05,2,1,1,1
1.25E+18,among these fiftyfour files of patients taking chloroquine combined in some with azithromycin in the case of covid19 ten correspond to disturbances of ventricular rhythm recorded by electrocardiogram or resulted in symptoms discomfort brief loss of consciousness  3,1,0,1,1
1.25E+18,cdc website drops guidance anecdotal data on hydroxychloroquine as covidiot treatment coronavirusoutbreak,1,0,0,0
1.25E+18,thanks jesus subject  green light for hydroxychloroquine 1 it is 100000 death of anyway giving seriously ill patients a great chance the website is chinese translating 11,2,1,1,1
1.25E+18,cdc quietly deletes hydroxychloroquine guidance as study hyped by trump comes into question ,1,0,0,0
1.25E+18,another report on the effectiveness of hydroxychloroquineazithromycin treatment of covid19,2,1,1,1
1.25E+18, humpty dumpy trumps covid19 virus hoax update 465000 hoax cases 16500 sad hoax deaths 16 million  file for hoax unemployment claims makes sense you promoting hydroxychloroquine with your vested interest in sanofi maker of the drug,1,0,0,0
1.25E+18,so many following fauci cdc and fda who self isolated without medicine suffered needlessly and many went to icu and some diedask your doctor for hydroxychloroquine and azithromycin and zinc and be better in 6 hours please save your life,2,1,0,0
1.26E+18,sham just to hurt trump  infectious disease expert dr stephen smith told the ingraham angle monday night that a study publishedlast weekindicating the antimalarial drug hydroxychloroquine showed no benefit for coronavirus patients inus veterans hospitals wasa sham,2,1,0,1
1.26E+18,isnt it sad that there is so much hatred for that the media would risk peoples lives by their biased coverage of hydroxychloroquine and yet they accuse those who want to reopen the economy with safety measures like masks and social distancing of killing people,2,1,0,1
1.26E+18,rt guardianscience australian hydroxychloroquine trials continue despite studies showing no benefit to coronavirus patients,1,0,0,0
1.26E+18,he literally told people to take hydroxychloroquine and bleach and people have died as a result wtf is this man,1,0,0,0
1.26E+18,like the doesnt recognize hydroxychloroquine as a treatment for covid19  beat treatment stay healthy know the warning signs visit a hospital if needed dont think you can just recover from coronavirus like a fluits much worse amp you need a doctors,1,0,1,1
1.26E+18,infectious disease expert slams study that panned hydroxychloroquine as covid19 treatment its a,2,1,1,1
1.26E+18,hydroxychloroquine can have life threatening side effects no benefits even cdc has given warnings icmr should take this into consideration and stop its use,1,0,1,1
1.26E+18,study chloroquine is a potent inhibitor of sars coronavirus infection and coronaviruspandemic,2,1,0,1
1.26E+18,infectious disease expert slams study that panned hydroxychloroquine as covid19 treatment its a,2,1,1,1
1.26E+18,doctors in blue states ca and nv blowing the horn on covid hoax its about politics not science latest doctors in nevada sue sisolak over ban on hydroxychloroquine via,2,1,0,0
1.26E+18, 1  globalists sorosgates created covid19 in their wuhan lab turned it loose on the world  globalist fauci lied 250k covid19 deaths  usa shutdown  globalist democrats demand shutdown for 18 months  globalist msm badmouth hydroxychloroquine amp opening usa for business,2,1,1,1
1.26E+18,infectious disease expert slams study that panned hydroxychloroquine as covid19 treatment its a sham foxnews,2,1,0,1
1.26E+18,infectious disease expert slams study that panned hydroxychloroquine as covid19 treatment its a sham  compare maps of hiv gay men and illegal immigrants see next foxnews,2,1,1,1
1.25E+18,and this comes from a president that acts like a witch doctor peddling snake oil disinfectants and hydroxychloroquine as a cure for covid19,1,0,1,1
1.25E+18,hydroxychloroquine texas trial on nursing home coronavirus patients finds near perfect success rate,2,1,0,0
1.25E+18,who wants to pay thousands of dollars to big pharma when hydroxychloroquine works just fine for 20 bucks this is why fake msm and dems will not talk about hydroxychloroquine or give it credit for saving lives number 1 lobbyist to the house is big pharma makes sense,2,1,1,1
1.25E+18,what a liar wuhancoronavirus wholiedpeopledied chinaliedandpeopledied democratsaredestroyingamerica boycottchina demsdestroyamerica istandwiththepresident hydroxychloroquineandazythromyacin lnyhbt,2,1,0,1
1.25E+18,15 years ago 2005 chloroquine is a potent inhibitor of sars coronavirus infection and,2,1,0,1
1.25E+18,its almost as bad as that guy that hoped he would succumb to covid because he was being treated with hydroxychloroquine,2,0,1,1
1.25E+18,australian hydroxychloroquine trials continue despite studies showing no benefit to coronavirus patients covid19 coronavirus,1,0,1,1
1.25E+18,hydroxychloroquine whaat we dont know if that works here take this estrogen,1,0,1,1
1.25E+18,chloroquine could be an ideal candidate for worldwide prevention of influenza in the period between onset of a pandemic with a virulent influenza strain and the development and widespread dissemination of an effective vaccine,2,1,1,1
1.25E+18,hydroxychloroquine or chloroquine for covid19 fda cautions against use outside of the hospital setting or a clinical trial due to risk of heart rhythm problems,1,0,1,1
1.25E+18,what were the hydroxychloroquine trial results of 1200 patients in ny 4 5 weeks ago  results have been crickets  think people at fda n cdc are trying to cover up the results and they are not serving at all he was right about the med,2,1,1,1
1.25E+18,there are now over 1100 clinical trials on covid19 and majority of therapeutic ones are hydroxychloroquine over 20 followed by lopinavirritonivir then remdesivir people should stop politically bagging potential treatments and let the clinicians get on with it,2,1,0,1
1.25E+18,covid19 treatment panel falsely disparaged hydroxychloroquine it gave better ranking to untested remdesivir patented amp manufactured by gilead  panel majority had ties to gilead 2 out of 3 cochairs received but failed to disclose gilead,2,1,1,1
1.25E+18,donald trump meets michigan democrat treated with hydroxychloroquine,2,1,0,0
1.25E+18,professor didier raoult publishes results of a hydroxychloroquine treatment study on 1061 patients  collective evolution  severe covid19 patients 973 patients out of 1063 according to him have shown a good clinical outcome,2,1,1,1
1.25E+18,think this thru  there is no vaccine for the common cold corona  this cv19 virus has muted several times already so there will never be a proper vaccine  chloroquine has proven effective in many countries  why even bother staging reopenings  just do it,2,1,1,1
1.25E+18,this is called scrambling to cover yer ass   what was her plan if there was no hydroxychloroquine  she had no freaking plan and because of her lack of action hundreds  and possibly thousands are going to now have covid19,2,1,1,1
1.25E+18,the cures exists such as hydroxychloroquine  for covid19 qanon wearethenewsnow factsmatter wwg1wga wakeupamerica unitednotdivided saveamerica greatawakening,2,1,1,1
1.25E+18,thats why all the hollywood creeps are being shown to be covid so that they can shut down chloroquines effectiveness,2,1,0,1
1.25E+18,fake news a hostile propaganda operation trolls and compromised journals bmj yale are all engaged in an attack on the use of hydroxychloroquine and chloroquine in the treatment of covid19 researcher gabor erdosi gets confused analysis the high dosetoo high 2 late,2,1,1,1
1.25E+18,kathryn watson trump meets with recovered coronavirus patients touts hydroxychloroquine donaldtrump,2,1,1,1
1.25E+18,dummies forget when a virus is dying off this will cause the patient too feel ill virus will keep fighting back  this is whats causing the confusion hydroxychloroquineworks,2,0,1,1
1.26E+18,following weeks of increased prescriptions has issued a safety communication reiterating that hcq and chloroquine have not been proven as safe and effective treatments for covid19 covid4rheums hydroxychloroquine drugshortages,1,0,1,0
1.26E+18,cnnamp8217s stelter blasted hydroxychloroquine for virus but turns out his wife uses it amp8211 just not for covid,2,1,0,0
1.26E+18,hydroxychloroquinepusher laura ingraham attempts to discredit promising new coronavirus treatment,1,1,1,1
1.26E+18,normally i agree with you you are doing a  great job  but cmon  sweden is going to be  a higher but much shorter curve  lock down was a good idea until hospitals were ready  let herdimmunity happen  the virus is deadly but treatments are ready hydroxychloroquine,2,1,1,1
1.26E+18,trump also had a feeling that hydroxychloroquine would be a wonder drug for treating the coronavirus after boastfully pushing this for weeks trump is now rather quiet about how certain his feeling was look at how harmful following trumps a feeling turned out to be,1,0,1,0
1.26E+18,ema covid19  reminder of risk of serious sideeffects with chloroquine and hydroxychloroquine pvnewsema viglya4growth,1,0,0,0
1.26E+18,there are insufficient clinical data to recommend either for or against using chloroquine or hydroxychloroquine for the treatment of covid19 aiii so states ban op use,1,1,1,1
1.26E+18,chloroquine hype is derailing the search for coronavirus treatments with politicians touting the potential benefits of malaria drugs to fight covid19 some people are turning away from clinicaltrials of other therapies,1,0,1,1
1.26E+18,if we were to get the covid19 would we receive the choice of medication with hydroxychloroquine reports showing 90 positive recovery when started early do we get a say in canada in alberta,2,1,0,0
1.26E+18,bauchi state gov bala mohd has approved the use of chloroquine and zithromax for the treatment of covid19 patients in the state he said he was cured by same drugs he said that is the reason for zero death there that we should not follow what the white,2,1,1,1
1.26E+18,remdesivir speeds up recovery time by 31 covid19 patients in comparison to a placebo media are reporting  im impressed id hope it did this compared to a sugar pill or it would be utterly useless and a waste of money now do hydroxychloroquine which has helped 1000s,2,1,1,1
1.26E+18,hydroxy chloroquine has excellent results when used at beginning or midway if you get to ventilator you have 10 or 15 survival rate high dose vitamin c iv has excellent results for all phases of virus especially at late,2,1,1,1
1.26E+18,another great report for hydroxychloroquine which has totally shaken up the establishments wait for the vaccine plan do you think they will try to outlaw this drug in favor of expensive remdesivir how can that be possible at this,2,1,0,1
1.26E+18,studies which attack my approach use patients that are already on ventilatorsi dont put patients on ventilatorsi do the cure earlythey are murdering covid19 patientsdoctor zelenko nyc  hydroxychloroquinezithromaxzinc costs,2,1,1,1
1.26E+18,studies which attack my approach use patients that are already on ventilatorsi dont put patients on ventilatorsi do the cure earlythey are murdering covid19 patientsdoctor zelenko nyc  hydroxychloroquinezithromaxzinc costs,2,1,1,1
1.26E+18, covid19 the problems caused by the chloroquine and hydroxychloroquine hype,1,0,0,0
1.26E+18,cnns stelter blasted hydroxychloroquine for virus but turns out his wife uses it  just not for covid,2,1,0,0
1.26E+18,researchers present mechanistic reasons why chloroquine and hydroxychloroquine may fail for covid19 explore their research coronavirus science research,1,0,1,1
1.26E+18,my life was on the line ny pastor ar bernard survives covid19 says hydroxychloroquine saved his life in 24 hours,2,1,0,0
1.25E+18,rita wilson on extreme chloroquine side effects how she and tom hanks contracted covid19,1,1,1,1
1.25E+18,hydroxychloroquine and azithromycin as a treatment of covid19pdf  google drive ,2,1,1,1
1.25E+18,or china let this petri dish grow in wuhan and then shotgunned it around the world while they were giving the rest of their population hydro chloroquine as a preventative,2,1,1,1
1.25E+18,if hussein were president cnn would be calling hydroxychloroquine the greatest treatment in world,2,1,1,1
1.25E+18,the cures exists such as hydroxychloroquine  for covid19 qanon wearethenewsnow factsmatter wwg1wga wakeupamerica unitednotdivided saveamerica greatawakening,2,1,1,1
1.25E+18,1 hydroxychloroquine 200mg twice a day for 5 days  2 azithromycin 500mg once a day for 5 days  3 zinc sulfate 220mg once a day for 5 days  ,2,1,0,1
1.25E+18,if hussein were president cnn would be calling hydroxychloroquine the greatest treatment in world,2,1,1,1
1.25E+18,hey stupid cnt  covid deaths 183344       hydroxychloroquine deaths oooooo your late to the party we know your liar,2,1,1,1
1.25E+18,donald trump meets with michigan democrat treated with hydroxychloroquine after contracting news world usa,2,1,0,1
1.25E+18,if hussein were president cnn would be calling hydroxychloroquine the greatest treatment in world,2,1,1,1
1.25E+18,if hussein were president nyt would be calling hydroxychloroquine the greatest treatment in world,2,1,1,1
1.25E+18,cia please ignore trumps medical advice on coronavirus the intel agency has instructed employees not to take hydroxychloroquine unless advised by a medical professional a warning that follows the president amp his allies promoting the drug ,1,0,1,1
1.25E+18,there is no conclusive evidence that it is safe or appropriate to use hydroxychloroquine for covid19 youd be hard pressed to find any physician or public health expert who could verify that it is effective or safe via,1,0,1,0
1.25E+18,i was tested and diagnosed presumptive positive and deteriorating when i started hydroxychloroquine and zpac 7 days later test came back as covid positive these drugs likely saved my life despite mi dem gov whitmer she would prefer us on ventilators,2,1,1,1
1.25E+18, chloroquine study halted over risk of fatal heart complications  a research trial of coronavirus patients in brazil ended after patients taking a higher dose of chloroquine developed irregular heart,1,0,0,0
1.25E+18,majority of drs advocate the hydroxychloroquine  treatment doctors vladimir zev zelenko mohammud alam sten hvermund didier raoult mehmet oz shiva ayyadurai anthony cardillo rich mccormick lee vliet scott jensen james todaro justin wasserman marty,2,1,0,1
1.25E+18,coronavirus survivors tell trump hydroxychloroquine helped  fox business,2,1,0,1
1.25E+18,geez is it just me or are vaccines coming from every direction at light speed  bigpharma are in panic mode theres a lot more to hydroxychloroquine and remdesivir than meets the eye  they cure a lot more than just the coronavirus,2,1,1,1
1.25E+18,fck the vaccine try it on the clintons and rothschilds and the obamas and the crazy cbs news nwo reporters and bill gates hydroxychloroquine,2,1,0,0
1.25E+18,if hussein were president cnn would be calling hydroxychloroquine the greatest treatment in world,2,1,1,1
1.25E+18,unnecessary things will change long before then including our habits dont touch face without first washing your hands cover your coughs masks wear gloves keep handcleaner with you be  more germophobic take hydroxychloroquine to prevent covid19 and avoid intimacy,2,1,1,1
1.25E+18,unnecessary things will change long before then including our habits dont touch face without first washing your hands cover your coughs masks wear gloves keep handcleaner with you be  more germophobic take hydroxychloroquine to prevent covid19 and avoid intimacy,2,1,1,1
1.25E+18,donald trump meets with michigan democrat treated with hydroxychloroquine after contracting coronavirus via,2,1,0,1
1.25E+18, that is deliberately misleading to people reading this tweet rita wilson did not say chloroquine helped her with her fight with covid19 rita wilson said it caused her to have vertigo exteremenausea musclesweak couldnotwalk so her drs removed her from drug shame,1,1,1,1
1.25E+18,unnecessary things will change long before then including our habits dont touch face without first washing your hands cover your coughs masks wear gloves keep handcleaner with you be  more germophobic take hydroxychloroquine to prevent covid19 and avoid intimacy,2,1,1,1
1.25E+18,did the corona virus make her dizzy amp weak or the fefe withdrawals either way her comments are 100 anecdotal and makes no sense if she was sick enough to be administered hydroxychloroquine she wouldnt have any clue,2,1,1,1
1.25E+18,j acosta   how dare the president continue to tout hrdroxychloroquine,1,1,0,0
1.25E+18,the cures exists such as hydroxychloroquine  for covid19 qanon wearethenewsnow factsmatter wwg1wga wakeupamerica unitednotdivided saveamerica greatawakening,2,1,1,1
1.25E+18,this story would be much more interesting if the headline read rita wilson rejected hydroxychloroquine and is now confirmed dead from covid19  her last words were im not taking that damn trump drug,2,1,0,1
1.25E+18,this story would be much more interesting if the headline read rita wilson rejected hydroxychloroquine and is now confirmed dead from covid19  her last words were im not taking that damn trump drug,2,1,0,1
1.25E+18,yes trump brought it up as a potential cure for covid19 during his presser yesterday he suggested injecting disinfectant shining light inside the body and heat as cures his followers trust him some will attempt to do this this happened when he pushed hydroxychloroquine,1,0,1,0
1.25E+18,medical doctors propose strategy to reopen america relying on early hcqbased treatment  azithromycin zinc covexit covid19 covid19us  covid19canada,2,1,1,1
1.25E+18,european medicines agency is very sorry for people dreaming of miracle medecine against covid19 and seriously reminds the risk of serious side effects with chloroquine and hydroxychloroquine ,1,0,1,1
1.25E+18,why is it that hydroxychloroquine is not dangerous for malaria or lupus but it is dangerous for covid19 patients,2,1,1,1
1.25E+18,new low for michigan whitmer amp their democrat legislature  mi democrat legislatorkaren whitsett who recovered from covid19 after taking hydroxychloroquine on trumps recommendation is being censured by michigan democrats for simply thanking the president disgraceful,2,1,1,1
1.25E+18,it could be really beautiful  one day it could just be gone  what do you have to lose buy injecting bleach  i am not a doctor i am just saying it could be beautiful like mr clean bald but no corona  just sun hydroxychloroquine and ammonium chloride enemas,1,0,0,0
1.25E+18,you know someone is going to try this just like that arizona couple who took hydroxychloroquine because 45 said on tv its a thing,1,1,1,1
1.25E+18,medical no matter what you think of donald trump if youve paid attention he can be brilliant you might pay attention to his suggestion on how to cure coronavirus seemed to show light amp  drugshydroxychloroquineamp remdesivir might treat covid19 go out,2,1,1,1
1.25E+18,president trump didnt just dream hcq up  the medical community knew about this cure since 2006 and the left lie about its safety and effectiveness chloroquine is a potent inhibitor of sars coronavirus infection and spread  virology journal  full text,2,1,0,1
1.25E+18,party of fiscal responsibility ignoring firing dr bright for refusing to spend billion on hydroxychloroquine and diss the research necessary to save us from coronavirus voteblue2020  votejoe,1,1,0,0
1.25E+18,chloroquine was impulsively used during spanish flu pandemic too there is need to reiterate that unproven therapies might do more harm then good,1,0,0,0
1.25E+18,antivirals remdesivir in trials now created for ebola hydroxychloroquine being tested by gates foundation results by mayresults modest at best for latestage covid19 immune system modulatorhow body reacts to virus late treatments,1,1,0,0
1.25E+18,potus is a very dangerous man i cant work out if its pure stupidity or pure planned evil as if the couple who took fish tank cleaner wasnt enough after he suggested chloroquinephosphate would sort coronavirus he now casually suggests injecting disinfectant stophimnow,1,0,1,1
1.25E+18,nope not even close rep whitsett was promoting the still unproven and highly controversial use of hydrochloroquine for treatment of covid19 im glad it helped her but it has led to the deaths of others,1,0,0,0
1.25E+18,did the patients in those cases actually have covid19  doctor this patient is having a heart attack administer hydroxychloroquine well that didnt work  screw trump,1,0,1,1
1.25E+18,and did you hear the federal official in charge of finding a vaccine for the virus was fired cuz he disagreed with the hydroxychloroquine being effective against covid this is nuts,1,1,1,0
1.25E+18,i cant speak for anyone else but if i had covid19 i would try anything if i thought it would save me empirical research studies take a very long time amp more than just one to make a definitive conclusion id take hydroxychloroquine to save my life,2,1,1,1
1.25E+18,hydroxychloroquine had no effect on seriously ill coronavirus patients in new york study,1,0,1,1
1.25E+18,hydroxychloroquine had no effect on seriously ill coronavirus patients in new york study  new yorkpost,1,0,1,1
1.25E+18,chloroquine and hydroxychloroquine for the prevention or treatment of novel coronavirus disease covid19 in africa caution for inappropriate offlabel use in healthcare settings,1,0,1,1
1.25E+18,new study finds the chloroquine  antibiotic combo touted by trump as a covid19 cure disrupts heart rhythms amp increases risk of sudden cardiac death,1,0,0,0
1.25E+18,three treatments for coronavirus that trump has suggested  1 hydroxychloroquine  2 injecting disinfectants  3 uv lights applied internally to the body  trump has no idea what hes talking about and hes getting people who listen to him killed media should not air him,1,0,0,0
1.25E+18,someone needs to ask him if he was rushed to the hospital in november because he had the virus and if he was treated with hydroxychloroquine and thats why hes pushing it covid19 liarinchief murdererinchief trumpgenocide gopgenocide,1,0,0,0
1.25E+18,exactly  why would they  why use something else thats the point like why would states ban hydroxychloroquine when its been around for decades and works with covid instead of creating a vaccine instead  so u see what i mean,2,1,1,1
1.25E+18,implies uk government is acquiring significant stocks of hydroxychloroquine as early signs are that it may be a very effective treatment against covid19 i guess foresaw this years ago and now has plenty of inventory,2,1,1,1
1.25E+18,hydroxychloroquine has been a hot covid19 talking point what do infectious disease experts think about it  find out here from a recent briefing covered by,2,1,1,1
1.25E+18,great news all those doctor treats 200 patients with chloroquine 100 recover stories  corona just goes away on its own,2,1,1,1
1.25E+18,this means that halfwhit will artificially inflate the numbers in mi to prove her point in fact she wants more deaths that is why she banned hydroxy chloroquine  whitmer very high odds irresponsible michigan protesters are spreading covid19,2,1,0,0
1.25E+18,news in brief systematicreview highlights dearth of evidence to support prophylactic use of chloroquine or hydroxychloroquine for covid19 report amp team coronavirus rheumcovid,2,1,1,1
1.25E+18,why blame pres trump should her dictor not be held accountable after all the doctor issued the prescription and why ascribe her cardiac arrest to the hydroxychloroquine we have received this drug in africa for decades with no deaths,2,1,1,1
1.25E+18,hydroxychloroquine tablets are to be distributed to hospitals that treat coronavirus patients the safety and effectiveness of the drug should therefore be monitored by the health authorities  hydroxychloroquine has been an antimalarial drug for decades 34,2,1,0,0
1.25E+18,las vegas couple in their 80s who were infected with covid19 say hydroxychloroquine saved their lives video via,2,1,1,1
1.25E+18,because china says hydroxychloroquine isnt working its probably working,2,1,1,1
1.25E+18,exclusive fda may have dropped standards too far in hunt for chloroquine to fight coronavirus  sources  article amp  reuters,1,1,1,0
1.25E+18,hey pestowhy dont you ask them why they dont just use hydroxychloroquine zinc vitaminc now and save lives after all its a bleeding pandemic a lot of peeps think want to get rid of bed blockers in nhs and care system,2,1,1,1
1.25E+18,like his mate trump who bought 29m doses of hydroxychloroquine which have now been shown not to work on covid19,1,0,0,0
1.25E+18,how many lives could have been saved from covid19 since announcing the successes of hydroxychloroquine but trump hating governors denied them the right to try and they died,2,1,0,1
1.25E+18,a usbased nri doctor moved the supreme court against use of hydroxychloroquine hcq and azithromycin azm to treat serious covid19 cases in india read more at covid19 supremecourtofindia us india,1,1,1,0
1.25E+18,a study from china did include a control group and suggested that hydroxychloroquine might help patients with mild cases of covid19 but that study had limitations it was also small with a total of only 62 patients and they were given various other drugs as well,2,1,1,1
1.25E+18,when lives are at stake the left simply goes covid19 hydroxychloroquine,2,1,1,1
1.25E+18,and hydroxychloroquine or no other drug has been given the green signal to treat covid 19 trump has been panicking but my word dont consume anything stupid stay back at home read books or try a new cuisine and help the people you love to recover from this grave situation,1,0,1,1
1.25E+18,hydroxychloroquines false hope how an obscure drug became a coronavirus cure  the fact checker,1,0,0,0
1.25E+18,the vast majority of them mention hydroxychloroquine or chloroquine while others mention remdesivir a potential coronavirus trea tesla,1,0,1,1
1.25E+18,because if someone had covid19 and got hit by a car they would count it as a covid19 death to try pumping up the numbers also theyre inept at handling the situation and want to push bill gates population control vaccine instead of using hydroxychloroquine because trump,2,1,1,1
1.25E+18,ill take your dictatortrump aholes and raise you 3 ibelievetara s chinaliedpeopledied covid19 chinesevirus  hydroxychloroquine might save your life maga tuesdaymorning tuesdaymotivation tuesdaythoughts,2,1,0,0
1.25E+18,how are we treating covid19 in ontario  is hydroxychloroquine available to us  it should be  french researcher dr didier raoult has now treated 1000 coronavirus patient with 993 success rate update,2,1,1,1
1.25E+18,well if the democrats dont want to take hydroxychloroquine and theyre willing to die from coronavirus then i might be able to take this sign down out of my yard,2,1,1,1
1.25E+18,is right hydroxlchloroquine works trump2020nowmorethanever,2,1,0,0
1.25E+18,the use of mcot to monitor covid19 patients treated with azithromycin amp hydroxychloroquine to provide notification when an arrhythmia occurs and serial qtc measurements is demonstrated in the following northwell health case report,1,0,1,0
1.25E+18,coronavirusupdate in brazil chloroquine is a safefor covid19  high dose of the drug 600 milligrams twice daily for 10 dayscausing severe heart problems lower doses appear safe so far,2,1,0,0
1.25E+18,march 27th gretchen whitmer threatened to revoke the medical licenses of doctors and pharmacists who prescribe hydroxychloroquine in michigan  four days later march 31st the same governor asks the federal government to send her hydroxychloroquine to treat coronavirus patients,2,1,1,1
1.25E+18,ritawilson questions effectiveness of chloroquine on coronavirus recalls extreme side effects video,1,0,1,0
1.25E+18,ive got a lifelong friend whos been taking hydroxychloroquine for 20 years now for lupus and it works perfectly with little to no side effects whats the holdup we already know what the dosage is,2,1,0,0
1.25E+18,i wonder how many liberals who believed that hydroxychloroquine was a fairytale then  had their doctors recommend it  would that cure both covid and tds,2,1,1,1
1.25E+18,48 under the govs executive order hydroxychloroquine or chloroquine may be prescribed amp dispensed for treatment of covid19 outside of hospital only if supported by  test,2,1,1,1
1.25E+18,public health england chloroquine for clinicians phe must offer to all nhs staff in their battle with covid19  sign the petition via,2,1,0,1
1.25E+18,everyone will get coronavirusto get immune the good news is that the death rate is less than the normal flu most sick are 65 with underline illness so why the panic and lockdown if you get the virus then take hydroxychloroquine to live and not die,2,1,1,1
1.25E+18,after 72 years  indian pm mr narendra modi is providing hydroxychloroquine medicine throughout the globe to fight with pandemic covid19 and  pakistan pm imran khan is selling donkeys to china to earn something to feed his country amp also exporting corona militants to india,2,1,0,0
1.25E+18,the cia warned employees against using hydroxychloroquine to treat coronavirus citing potentially significant side effects  including sudden cardiac death report,1,0,1,0
1.25E+18,where are the millions of dead bodies lies 21000 died less than flu deaths most could have lived with hydroxychloroquine we gaveup our liberty over a lie for fear of death staged by a government that lied amp we act like sheep let us get back to work amp stop the insanity,2,1,1,1
1.25E+18,fox news should lead the nation going back to work call all their staff back to the building and give them all hydroxychloroquine and azithromycin to protect them from covid19  show the country that everyone can go back to work,2,1,0,1
1.25E+18,chloroquine is a potent inhibitor of sars coronavirus infection and spread,2,1,0,1
1.25E+18,poll proves media created massive partisan divide on hydroxychloroquine  dan bongino                  yeah thats what they say for the polls wait until they actually get covid19 theyll sing a different tune,2,1,1,1
1.25E+18,and the reality is most people who contract covid survive  so if youre a true believer and you start taking hydroxychloroquine on trumps say so then youre going to attribute your recovery to it and to him,1,0,1,1
1.25E+18,rita wilson suffered extreme side effects after taking chloroquine during her recovery from the coronavirus warning people to be very considerate about using the unproven drug that has been repeatedly touted by donald trump via,1,0,1,1
1.25E+18,lie  hydroxychloroquine has been around since 1834 and was approved for use in the us in 1955 its on the whos list of essential medicines and trials are showing it to be nearly 100 effective in killing covid19 a months supply is just 25 usd ,2,1,1,1
1.25E+18,while on active duty i was prescribed chloroquine for a total of two years  no problem some complained of weird dreams  and i know many other folks on the ground were prescribed it too,2,1,0,1
1.25E+18,14 refernci  1 vincent mj et al chloroquine is a potent inhibitor of sars coronavirus infection and spread virol j 2005 aug 22269 2 savarino a et al effects of chloroquine on viral infections an old drug against todays diseases lancet infect dis 2003 nov3117227,2,1,1,1
1.25E+18,if you want to find a strategy read the navarro memo that trump ignored hydoxychloroquine is a waste of time and will end up killing people remdesivir which navarro highlighted and a lockdown would be good moves for your state,1,1,1,1
1.25E+18,via the cia warned employees against using hydroxychloroquine to treat coronavirus without a prescription,1,0,1,0
1.25E+18,5gchemtrailscorona field disease the cure for  virus is hydroxychloroquine,2,1,0,0
1.25E+18,fact 13 bill gates has also opposed hydroxychloroquine as unproven treatment for covid19 and continues to push for a long economic shutdown until there is a vaccine,1,1,1,1
1.25E+18,good news god has given us the covid19 cure hydroxychloroquine  azithromycin  zinc experts say that anyone who can complete a 5 day regiment before the infection becomes critical doesnt have to be put on a ventilator lets stop the unnecessary deaths,2,1,1,1
1.25E+18,learn more about coronavirus in 15 minutes than you will in a week of the news two er physicians speak out against quarantines for the healthly a peerreviewed article from 1985  chloroquine inhibits coronavirus,2,1,1,1
1.25E+18,famotidin being used in new coronavirus drug trial in combination with hydroxychloroquine famotidin is the active ingredient in pepcid an overthecounter medication commonly used to alleviate heartburn  coronavirus,2,1,1,1
1.25E+18,zinc is involved in several cellular processes like a zinc finger motif in the structure of many proteins im not exactly clear on how excess zinc is supposed to aid in hydroxychloroquine somehow being a valid treatment for covid,1,0,1,0
1.25E+18, hydroxychloroquine with azythromicin and zinc as treatment are being laughed at laughed at nyc,1,1,0,0
1.25E+18,fda cautions against use of hydroxychloroquine or chloroquine for covid19 outside of the hospital setting or a clinical trial due to risk of heart rhythm problems,1,0,1,1
